35026090, 32782520, 33674680, 31694520, 34870095, 32535145, 34495755, 34184005, 33600080, 34244465,
33442450, 33588005, 32804275, 33918645, 32531385, 33213810, 33278320, 33082085, 33535310, 33503280,
32390135, 33555015, 33223965, 33617330, 33904245, 33230785, 34026015, 33788620, 33731035, 34590750,
33013130, 34567520, 33803505, 33737490, 32895320, 34237750, 33652180, 33390470, 34192415, 33317720,
35033740, 33469060, 34938960, 34421205, 33934685, 33537525, 33761795, 33928580, 35115930, 33584275,
33213255, 34535090, 34271425, 35366925, 33706510, 33535320, 34739510, 35490695, 33029120, 34449575,
32729915, 34435595, 35445615, 34793770, 35069250, 34246010, 35759620, 34308460, 35214855, 34568335,
34014245, 35730790, 34496890, 34562965, 34686620, 34624665, 34704055, 34794970, 34743680, 33721285,
33852080, 34256455, 33838495, 32750285, 34698965, 34363525, 33918475, 33822285, 33214970, 34852785,
33136495, 34617580, 34328690, 34189280, 33740670, 34251345, 33789055, 33138060, 32845705, 34313400,
32497290, 33284620, 33237305, 33190665, 34224830, 34780685, 34099385, 34412180, 34397845, 34759960,
34558925, 33829465, 34345450, 34825880, 34039695, 34646070, 34609865, 34311105, 33147210, 33330865,
34851780, 34687170, 33168815, 35173255, 33485335, 34584705, 32362990, 34387065, 33167470, 34441600,
32717145, 33577085, 33188055, 35288535, 33791630, 32919310, 32610730, 33511990, 33542250, 32722555,
32763920, 34502365, 33972300, 33758300, 33411920, 33424250, 32185860, 34282565, 32812260, 34115305,
33060175, 33381820, 32290180, 34276875, 33352245, 33330045, 34838895, 34386145, 33873690, 35371375,
33717700, 34305925, 34957645, 33477425, 34672875, 32414545, 33971540, 34190295, 34450365, 33704980,
33768535, 32977310, 34154810, 33706745, 34379600, 33425770, 34644165, 33425085, 33473655, 33670230,
34062495, 34740925, 33349340, 33521370, 33886050, 35162780, 33856025, 34026755, 32421725, 34476245,
34681095, 33728260, 34145610, 34088435, 34552560, 34480920, 33724220, 33580840, 33956515, 34213740,
33430790, 33955560, 32917905, 34695100, 34296915, 34648300, 33136875, 34785010, 33105485, 34335375,
33943200, 34039340, 32154890, 34418160, 34252800, 34668855, 34783250, 33354935, 32486935, 32824640,
33833070, 33135705, 33586350, 32472610, 33492270, 33090765, 33193525, 33157480, 33136925, 33461090,
32933200, 33593555, 33144750, 33746725, 33440760, 33374735, 32511575, 34987350, 33671410, 33400640,
34133195, 31740475, 34181705, 32425090, 32907915, 33965150, 34345455, 33727665, 34218075, 35430615,
33852305, 33766750, 33657455, 35112525, 32875840, 35650415, 32610350, 36063895, 33319715, 35849610,
34728420, 35544965, 34068535, 33537365, 34424685, 34463805, 35279720, 33235485, 32661165, 33648240,
34527680, 34631010, 33700450, 34958730, 33844070, 34420655, 34530865, 34841600, 34710050, 34542275,
34718310, 33762100, 33886620, 35350525, 34100210, 35353520, 34371045, 34424575, 33266290, 34401855,
32560805, 35256925, 34230725, 35067350, 33926655, 33939540, 34268905, 33634305, 35234915, 33446575,
34702255, 33884230, 34500725, 33730960, 34590825, 34039550, 33003885, 35109325, 32943260, 34011240,
34798235, 32970155, 35831520, 33125720, 35272280, 34430920, 34822190, 33502330, 34210005, 34454210,
34055475, 34323190, 33926570, 34421060, 33697260, 35483185, 33369975, 35588830, 33262040, 33035370,
33893780, 32747335, 34684570, 32972400, 35052285, 35011715, 33010100, 33838375, 33106330, 33905510,
33414335, 32959545, 33063345, 34578925, 33964275, 33803100, 32583940, 34479395, 33639750, 32775650,
32931060, 33325850, 32074610, 33607465, 33951515, 33071030, 32665590, 32907180, 32787400, 33013190,
32105950, 34845655, 32871175, 33507385, 33235455, 34043185, 33293150, 32859020, 33186135, 32915360,
33279440, 33285795, 33078905, 31947645, 34059875, 33416600, 31806025, 33815615, 34036345, 33581850,
30987245, 33406955, 32312545, 32524105, 31978780, 31803110, 31242675, 32523375, 31789235, 33394440,
30905010, 31823305, 31727460, 30385725, 32410405, 31868035, 32182810, 31052940, 31237335, 33216740,
